#  
#   VizieR Astronomical Server vizier.cfa.harvard.edu
#    Date: 2024-12-11T19:44:58 [V7.4.2]
#   In case of problem, please report to: cds-question@unistra.fr
# 
#   
#Coosys J2000: eq_FK5 J2000 
#INFO service_protocol=ASU   IVOID of the protocol through which the data was retrieved
#INFO request_date=2024-12-11T19:44:58   Query execution date
#INFO request=https://vizier.cfa.harvard.edu/viz-bin/asu-txt?-oc.form=sexa&-out.max=99999&-source=J/A+A/605/A103/hd20794&-order=I&-out=RJD&-out=RV&-out=e_RV&-out=BIS&-out=FWHM&-out=Halpha&-out=logR&apos;(HK)&-#out=NaD1&-out=NaD2&-out=3AP2-1&-out=3AP3-2&-out=6AP2-1&-out=6AP3-2&-out=6AP4-3&-out=6AP5-4&-out=6AP6-5&-out=9AP2-1&-out=9AP3-2&-out=9AP4-3&-out=9AP5-4&-out=9AP6-5&-out=9AP7-6&-out=9AP8-7&-out=9AP9-8&   Full request #URL (POST)
#INFO contact=cds-question@unistra.fr   Email or URL to contact publisher
#INFO server_software=7.4.2   Software version
#INFO publisher=CDS   Data centre that produced the VOTable

#RESOURCE=yCat_36050103
#Name: J/A+A/605/A103
#Title: HD20794 HARPS radial velocities (Feng+, 2017)
#INFO ivoid=ivo://cds.vizier/j/a+a/605/a103     IVOID of underlying data collection     
#INFO creator=Feng F.     First author or institution     
#INFO cites=bibcode:2017A&A...605A.103F     Article or Data origin sources     
#INFO editor=Astronomy and Astrophysics     Editor name (article)     
#INFO original_date=2017     Year of the article publication     
#INFO reference_url=https://cdsarc.cds.unistra.fr/viz-bin/cat/J/A+A/605/A103     Dataset landing page     
#INFO citation=doi:10.26093/cds/vizier.36050103     Dataset identifier that can be used for citation     
#INFO publication_date=2017-09-18     Date of first publication in the data centre     
#INFO rights_uri=https://cds.unistra.fr/vizier-org/licences_vizier.html     Licence URI     
#Table J_A_A_605_A103_hd20794:
#Name: J/A+A/605/A103/hd20794
#Title: HARPS radial velocities for HD20794 and corresponding noise proxies
#---Details of Columns:
#    RJD (d)      (F11.5) Reduced Julian Date (JD-2400000) [ucd=time.epoch]
#    RV (m/s)     (F9.5)  Radial velocity variation [ucd=phys.veloc;arith.diff]
#    e_RV (m/s)   (F8.5)  rms uncertainty on radial velocity [ucd=stat.error]
#    BIS (m/s)    (F9.5)  Bisector span of the cross-correlation function [ucd=phys.veloc]
#    FWHM (km/s)  (F8.5)  Cross-correlation function (CCF) FWHM [ucd=spect.line.width]
#    Halpha       (F8.5)  Activity index H-alpha [ucd=spect.index;em.line.Halpha]
#    logR'(HK)    (F8.5)  Activity index logR'(HK) [ucd=meta.code;spect.index;em.opt.R]
#    NaD1         (F8.5)  Activity index Sodium NaD1 [ucd=spect.index]
#    NaD2 (m/s)   (F8.5)  Activity index Sodium NaD2 [ucd=spect.index]
#    3AP2-1 (m/s) (F8.5)  Differential radial velocity 3AP2-1 [ucd=phys.veloc;arith.diff]
#    3AP3-2 (m/s) (F8.5)  Differential radial velocity 3AP3-2 [ucd=phys.veloc;arith.diff]
#    6AP2-1 (m/s) (F8.5)  Differential radial velocity 6AP2-1 [ucd=phys.veloc;arith.diff]
#    6AP3-2 (m/s) (F8.5)  Differential radial velocity 6AP3-2 [ucd=phys.veloc;arith.diff]
#    6AP4-3 (m/s) (F8.5)  Differential radial velocity 6AP4-3 [ucd=phys.veloc;arith.diff]
#    6AP5-4 (m/s) (F8.5)  Differential radial velocity 6AP5-4 [ucd=phys.veloc;arith.diff]
#    6AP6-5 (m/s) (F8.5)  Differential radial velocity 6AP6-5 [ucd=phys.veloc;arith.diff]
#    9AP2-1 (m/s) (F8.5)  Differential radial velocity 9AP2-1 [ucd=phys.veloc;arith.diff]
#    9AP3-2 (m/s) (F8.5)  Differential radial velocity 9AP3-2 [ucd=phys.veloc;arith.diff]
#    9AP4-3 (m/s) (F8.5)  Differential radial velocity 9AP4-3 [ucd=phys.veloc;arith.diff]
#    9AP5-4 (m/s) (F8.5)  Differential radial velocity 9AP5-4 [ucd=phys.veloc;arith.diff]
#    9AP6-5 (m/s) (F8.5)  Differential radial velocity 9AP6-5 [ucd=phys.veloc;arith.diff]
#    9AP7-6 (m/s) (F8.5)  Differential radial velocity 9AP7-6 [ucd=phys.veloc;arith.diff]
#    9AP8-7 (m/s) (F8.5)  Differential radial velocity 9AP8-7 [ucd=phys.veloc;arith.diff]
#    9AP9-8 (m/s) (F9.5)  Differential radial velocity 9AP9-8 [ucd=phys.veloc;arith.diff]
#----------- --------- -------- --------- -------- -------- -------- -------- -------- -------- -------- -------- -------- -------- -------- -------- -------- -------- -------- -------- -------- -------- -------- #---------
#                      e_                 FWH               l                 Na       3AP2     3AP3     6AP2     6AP3     6AP4     6AP5     6AP6     9AP2     9AP3     9AP4     9AP5     9AP6     9AP7     9AP8     #9AP      
#RJD (d)     RV (m/s)  RV (m/s) BIS (m/s) M (km/s) Halpha   ogR'(HK) NaD1     D2 (m/s) -1 (m/s) -2 (m/s) -1 (m/s) -2 (m/s) -3 (m/s) -4 (m/s) -5 (m/s) -1 (m/s) -2 (m/s) -3 (m/s) -4 (m/s) -5 (m/s) -6 (m/s) -7 (m/s) #9-8 (m/s)
#----------- --------- -------- --------- -------- -------- -------- -------- -------- -------- -------- -------- -------- -------- -------- -------- -------- -------- -------- -------- -------- -------- -------- #---------
RJD RV e_RV BIS FWHM Halpha logR'(HK) NaD1 NaD2 3AP2-1 3AP3-2 6AP2-1 6AP3-2 6AP4-3 6AP5-4 6AP6-5 9AP2-1 9AP3-2 9AP4-3 9AP5-4 9AP6-5 9AP7-6 9AP8-7 9AP9-8
55882.71449  -4.36646  0.42375 -41.64063  6.39484  0.16395  0.96782  0.70347  0.48946  1.20180  3.84926  2.81919 -0.65136  2.08733  2.59364  0.69843  0.09595  2.12968 -1.42198  0.68400  3.59734  1.30150 -0.07498  -0.46630
55882.71570  -5.23175  0.41920 -43.43918  6.39346  0.16502  0.96812  0.70395  0.48867  1.67875  5.75683  1.69825  1.01691  0.37382  5.49768  0.22351  0.07697  2.88567 -0.87782  1.33054  1.08647  4.03050 -0.45760   4.69465
55882.71689  -4.65154  0.42167 -42.66384  6.39507  0.16442  0.96846  0.70292  0.49173  0.78079  3.43667  1.16609  0.43888  0.04363  2.77039  1.84241 -0.45148 -0.11587  0.13193  1.16690 -0.00132  3.09755 -1.83869   4.81590
55882.71806  -4.58037  0.41907 -42.16200  6.39347  0.16513  0.96911  0.70288  0.48945 -0.47882  5.21893 -0.91429 -0.81695  1.14008  4.51702  0.44505 -1.23934  1.56611 -2.26032  0.63747  2.36515  4.57685 -4.89600   6.50411
55882.71926  -4.83522  0.43177 -43.86055  6.39433  0.16448  0.96869  0.70297  0.48925  1.35689  1.99177 -3.35907  2.34907 -0.18214  2.34641 -0.77196  1.58087 -2.92894  1.97582  0.06714  1.48275  1.51924 -2.42309   3.41019
55882.72046  -4.26835  0.42221 -41.56387  6.39657  0.16494  0.96717  0.70238  0.49024  2.54985  2.75629 -0.47252  2.39846  0.54150  3.15458 -1.92155 -1.03645  0.61690  1.37622  1.55282  0.01907  4.05907 -4.85242   1.96038
55882.72164  -4.72095  0.43962 -42.81951  6.39452  0.16561  0.96701  0.70570  0.48975  0.81398  3.40193 -1.65637  0.92572  0.66417  2.60137  1.36554 -4.18883  0.52483  0.53533  0.32540  0.94445  2.07130 -0.25424   4.38397
55882.72397  -5.97350  0.44379 -43.17869  6.39534  0.16533  0.96747  0.70334  0.48906  1.01499  4.09661  0.29846  0.36421  1.10732  3.96467 -1.16519 -2.74420  0.03552  0.71098 -1.28860  4.38032  1.82291 -0.83135   1.08320
55882.72519  -3.94240  0.42599 -42.53323  6.39654  0.16523  0.96896  0.70436  0.48868  1.15258  2.38247  1.12334  0.87167 -0.06157  2.79383 -1.11866  1.47266  1.00431 -0.37792  0.59129  1.56071  2.75364 -5.08883   4.09236
55882.72635  -5.46127  0.42269 -42.97815  6.39501  0.16418  0.96865  0.70523  0.49082  1.83977  4.10446 -0.38487  2.30556 -0.70678  3.87936  1.66114 -3.33445  0.62419  2.67438 -2.11042  1.89198  2.81466  2.04531  -0.86788
55882.72755  -6.06170  0.41787 -40.87904  6.39601  0.16461  0.96884  0.70280  0.49007  0.10116  4.50075 -0.89169 -1.20450  3.00921  2.93912  0.28828  0.25148 -1.71739 -1.26271  1.82825  2.89338  2.48587 -2.43446   3.28812
55882.72875  -5.40444  0.43071 -41.09266  6.39614  0.16517  0.96936  0.70350  0.48865  1.03956  2.37262 -4.44500  0.82200  2.75644  0.55121  1.41166 -2.19647 -1.73800  0.44669  0.99696  3.07732 -0.52853  0.57133   1.42693
55882.72996  -5.53106  0.43324 -44.57145  6.39469  0.16552  0.96947  0.70293  0.48968 -2.01572  5.45041  2.80994 -3.21453  0.81963  5.29790 -0.70739 -1.93498  2.39935 -3.00030 -1.82184  3.90763  4.73586 -2.42097  -1.15886
55882.73117  -5.73442  0.44345 -41.39534  6.39508  0.16485  0.96940  0.70374  0.48870  1.60423  2.34122  0.51022  0.18668  2.46552  1.50039 -0.98057  0.97836 -0.84309  0.74572 -0.34467  4.06219 -0.30349  1.55401  -4.02598
55882.73235  -5.23468  0.43787 -43.18558  6.39666  0.16441  0.96868  0.70407  0.49062  1.48933  2.68959 -2.07636  2.91115 -1.66789  3.72530 -0.63978  0.90804 -3.73652  2.85016  0.56227 -0.36627  2.63117  0.03893   0.55607
55882.73352  -2.14118  0.44884 -43.83124  6.39887  0.16526  0.96945  0.70349  0.48946 -1.17735  3.33311 -1.04485  0.00008 -1.72443  4.80944 -1.81028 -0.35573 -1.29796  0.03589 -2.62210  3.37851  3.24179 -1.78728  -2.68877
55882.73471  -4.77201  0.44145 -41.72431  6.39639  0.16396  0.96948  0.70319  0.49020  0.58254  2.71397  1.39568 -0.81896  1.96782  2.30319 -1.53276 -0.20535  0.73484 -1.44427  1.20239  2.83127  0.95205  0.64762  -5.32467
55882.73591  -3.35897  0.44312 -43.46391  6.39641  0.16501  0.97067  0.70244  0.49062  1.51180  3.28649 -1.22061  1.82554  0.03314  3.12569  0.41175 -0.88967 -0.36320  2.42020 -1.90072  1.77802  3.93769 -1.90069  -1.90960
55882.73714  -4.50686  0.44599 -42.34444  6.39585  0.16477  0.96767  0.70221  0.49067 -0.76983  3.73950 -0.60511 -0.04282 -1.07240  4.19613  0.15251 -0.48787  0.19099  0.00284 -1.41666  0.35775  5.05008 -2.33434   0.04327
55882.74270  -3.69628  0.44847 -43.23557  6.39717  0.16460  0.96868  0.70370  0.48745  0.84831  2.56984 -2.20375  1.71695 -0.53663  2.94780 -0.35402 -3.02372  0.82157  0.77517 -0.33806  0.78949  3.18145 -3.67227   4.00187
55882.74389  -4.61561  0.43314 -41.54177  6.39741  0.16376  0.96789  0.70342  0.49008  0.28559  4.10720  0.53437  0.11369  0.04830  3.73070  1.02208  0.66915 -0.06036 -0.57156  1.08859  0.29790  3.40694 -0.21704   1.37291
55882.74508  -3.86887  0.45008 -40.42127  6.39461  0.16375  0.96849  0.70308  0.48827 -0.99785  2.01076  2.36577 -3.20977  3.03175  0.23451  0.91100  1.18602 -0.66707 -2.86836  2.39418  1.46598  0.19269 -0.41276   1.14057
55882.74631  -5.42025  0.45313 -43.48768  6.39775  0.16415  0.96596  0.70246  0.49042  0.89616  0.13287  2.09105  0.07972  0.49019 -0.88225  2.20716 -2.48311  2.28366 -0.10340 -0.42745  1.57633 -0.34642 -1.45699   1.51085
55882.74748  -4.43978  0.44789 -43.11403  6.39670  0.16465  0.97024  0.70362  0.49011  0.53168  3.82111 -2.20217  1.01748  0.20287  5.19077 -4.19052 -1.73165  0.18791  0.38788 -0.42731  1.58783  4.81438 -4.65995   1.32921
55882.74867  -5.43640  0.42278 -42.72762  6.39500  0.16417  0.96765  0.70236  0.48883 -0.14356  2.82763  0.33889 -0.35379  0.22952  2.93067 -0.62311  4.43841 -1.78094 -0.01797 -0.12230  0.79213  2.75132 -1.68997   2.22704
55882.74986  -4.66035  0.41272 -42.26815  6.39416  0.16491  0.96888  0.70293  0.49043 -0.08305  3.59156 -3.10666  1.89519 -2.17201  4.70559 -0.21529 -3.01643 -0.99309  2.98148 -4.27808  1.61400  4.66423 -1.80006   0.90619
55882.75109  -5.45189  0.41214 -43.64822  6.39346  0.16537  0.96846  0.70170  0.49121 -0.72307  4.27032 -1.41769 -0.40373  0.14012  4.39869 -0.57448 -3.85816  1.19644 -0.45405 -1.48336  1.82062  4.21862 -1.44581  -0.03094
55882.75226  -4.03831  0.41376 -42.06956  6.39471  0.16469  0.97108  0.70287  0.49099 -0.27186  4.04824 -2.86989  2.15510 -3.15057  6.10221 -1.56703 -0.07523 -1.33803  2.57199 -3.51401  0.16190  5.80877 -2.32184   2.59582
55882.75345  -4.48890  0.39294 -44.33962  6.39496  0.16527  0.96874  0.70317  0.49049 -2.39350  4.50724 -2.41878 -1.47193 -0.50861  3.79225  2.88998  0.16035 -0.29904 -2.06004 -1.80520  2.87049  1.78020  2.80769   1.45264
55882.75465  -4.29378  0.40076 -41.69890  6.39341  0.16422  0.96881  0.70211  0.49065 -0.45373  4.45316 -0.41646 -0.32025 -0.04068  4.09380  1.14484 -0.79735  0.70010 -0.36905 -1.35777  1.70972  3.61754  0.63502  -0.67647
55882.75584  -5.28563  0.40402 -43.22046  6.39444  0.16509  0.96845  0.70299  0.48928 -0.03669  4.53490 -1.11583  0.30930 -0.07831  4.84856 -0.82421 -0.46716 -0.77335  0.29480 -0.89018  1.97343  4.00778 -2.09576   2.90173
55882.75994  -4.73014  0.42896 -43.52055  6.39713  0.16467  0.96848  0.70310  0.48899  1.32487  3.55410  0.46659  2.06278 -1.65359  4.96496 -1.77614 -1.20368  1.46247  1.61257 -1.51509  0.50269  5.57255 -5.09982   3.02706
55882.76116  -3.97143  0.41966 -42.29988  6.39611  0.16466  0.96921  0.70402  0.49028 -2.26245  3.31014  0.65958 -2.80145  0.69679  3.63389 -1.94452  0.35375 -1.41621 -2.50402  0.88900  0.90262  3.14269 -1.84387   0.38329
55882.76236  -4.53669  0.40745 -42.22192  6.39785  0.16496  0.96881  0.70426  0.49075  1.40826  4.90599 -1.04994  2.37681 -1.32334  5.28290  0.75764  1.46934 -1.16006  2.02585 -0.54927  0.29081  4.47951  0.52609   1.26582
55882.76353  -4.59461  0.40460 -42.52793  6.39618  0.16494  0.96759  0.70365  0.49023 -0.32089  2.59942  1.97421 -0.86773  0.01230  3.10927 -1.50956  3.75092 -2.24470 -0.04907 -0.44239  1.88368  2.42755 -1.95983  -0.46986
55882.76472  -4.22595  0.40241 -42.20637  6.39492  0.16448  0.96835  0.70339  0.49096  0.28719  3.42447  0.32723 -0.28562  0.92099  2.99698 -0.02889 -0.76254  0.98484 -1.10389 -0.09674  3.30878  0.47965  2.10761  -1.07931
55882.76592  -4.46076  0.43640 -42.71128  6.39690  0.16456  0.96798  0.70240  0.49107 -0.68771  1.98647  0.41721 -1.63205  1.61380  1.70360 -1.46876 -0.76697 -0.75510 -1.85761  2.43328  0.17851  1.82880 -1.75334  -0.38302
55882.76713  -5.07741  0.42842 -41.35727  6.39671  0.16367  0.96895  0.70178  0.49019 -1.57547  2.61515 -1.32613 -0.38265 -1.59932  4.12973 -2.14946  2.71177 -2.81439 -0.48183  0.27759 -0.88339  3.69953 -1.13227  -0.52849
55882.76833  -3.72573  0.40400 -41.25555  6.39493  0.16582  0.96945  0.70203  0.49041  0.04142  1.82999 -2.29195  0.88686 -0.43347  2.97680 -2.80141 -6.18591  0.38856  0.37860 -0.41462  1.47065  3.01257 -5.33591   2.04622
55882.76953  -5.12326  0.40416 -42.21266  6.39548  0.16416  0.96970  0.70380  0.49176 -0.86057  4.19321 -1.23709 -0.23572 -0.56799  5.30983 -2.50167  3.19932 -3.80786 -0.03144  0.07451  1.49756  4.18855 -2.15733  -0.53611
55882.77071  -3.17025  0.41517 -43.12968  6.39620  0.16349  0.96732  0.70246  0.49287 -0.53427  2.72040 -1.70534  0.39539 -0.89678  4.32214 -3.46648 -1.95698 -1.81528  0.74626 -0.07792 -0.49925  4.76353 -3.97406   0.37327
55882.77189  -4.32874  0.41273 -43.58909  6.39739  0.16381  0.96885  0.70305  0.49204  0.08838  1.47061 -3.21530  1.55228 -1.13291  2.83886 -2.44161 -3.58901 -0.63624  1.26558 -0.96882  0.49072  2.12612 -1.28296  -0.53887
55882.77309  -4.12866  0.39919 -42.60279  6.39544  0.16442  0.96806  0.70341  0.49184  0.24556  3.81605 -1.08184  0.86074 -0.61512  3.45381  1.97252 -1.09483 -1.36981  1.02703  0.09438 -0.24944  3.34058  2.20611  -2.30548
55882.77610  -3.46677  0.40430 -42.99629  6.39254  0.16456  0.96773  0.70379  0.48979  0.76310  1.66298 -4.11859  2.03836 -0.35507  3.70512 -5.48854  0.07980 -3.26367  1.96767 -0.68133  2.12802  3.18079 -7.22478   3.16796
55882.77729  -3.09537  0.42026 -42.73596  6.39628  0.16400  0.96894  0.70248  0.49112 -0.53415  2.02632 -3.20524  0.36473 -0.05745  2.77848 -2.11038 -2.10817 -2.40864  0.51539 -0.79381  2.43947  1.26272  0.31566  -4.68287
55882.77849  -3.79030  0.41795 -41.86233  6.39618  0.16469  0.96874  0.70346  0.49042  0.87020  1.08488 -4.04653  1.15021  1.55553 -0.08042  1.23918  0.70523 -2.44125  1.13121 -0.83814  3.92132 -2.03469  1.24931   1.62276
55882.77969  -3.03428  0.41252 -43.14725  6.39537  0.16330  0.97021  0.70403  0.48996 -0.93058  1.48306 -1.03774 -0.31343 -0.65353  1.32204  1.38342  3.18524 -1.13882 -0.43271 -0.01037 -0.99599  1.66911  0.61108   1.30404
55882.78088  -3.68797  0.42044 -41.19535  6.39796  0.16396  0.97101  0.70330  0.49170 -1.57667  2.98861 -0.70708 -0.49058 -1.69435  3.39338  1.15993 -4.27551  0.54787 -0.67611 -0.97416 -0.05435  3.12032  0.01560   1.50485
55882.78208  -4.11737  0.41832 -41.83931  6.39738  0.16440  0.97155  0.70327  0.49060 -0.56289  3.02739 -2.31584 -0.70368  1.46966  1.48428  2.46388 -2.71088  1.67913 -2.15242  0.04331  3.32505  0.09805  0.81154   2.18064
55882.78325  -2.03642  0.42385 -43.41496  6.39673  0.16410  0.97076  0.70280  0.49136 -1.60086  2.01319 -0.69782 -1.77654  0.68058  0.97582  2.06191 -1.05463 -0.75791 -1.68578 -0.05464  1.71401 -0.08067  1.06593   3.13225
55882.78444  -4.33939  0.42185 -43.13829  6.39730  0.16441  0.97143  0.70259  0.49120 -0.66383  2.81779 -1.56739  0.18942 -0.82153  2.48342  2.09985 -2.12788  0.34706  0.07025 -1.96439  1.89474  2.40386 -1.30750   2.64851
55882.78566  -4.26861  0.40362 -41.26233  6.39760  0.16384  0.97069  0.70185  0.49092 -0.71424  3.06895 -1.19142 -1.50133  2.12505  2.60959 -1.62755  3.16263 -2.42445 -2.37338  3.70288 -0.04937  2.86546 -2.18263  -0.52623
55882.78685  -2.16086  0.41143 -42.48669  6.39811  0.16457  0.97044  0.70366  0.49215  0.12455  1.73852 -1.64544  0.79254 -0.43847  3.03783 -3.16048 -2.07822 -0.86597  0.47854  0.71431 -0.57014  2.88017 -1.84866  -1.15412
55882.78804  -4.60612  0.40315 -41.76064  6.39678  0.16478  0.96999  0.70211  0.49025 -1.24780  2.25819 -2.36715 -0.58888 -0.03584  2.44329 -0.50021  0.33311 -3.15465 -1.23222  1.99861  0.26419  1.84835  0.49799  -4.38155
55882.78922  -3.18146  0.39422 -42.08658  6.39448  0.16433  0.97171  0.70357  0.49010 -0.17014  1.34488 -0.24002 -0.43289  0.63131  0.60798  1.29491 -1.38094 -1.55548 -0.56273  1.82601  0.23770  0.96113 -0.53240  -1.23093
55882.79237  -3.30089  0.41165 -42.60022  6.39672  0.16383  0.97056  0.70248  0.48785 -0.41126  1.32621 -3.91425  0.13971  0.97482  0.96132 -0.28445 -2.00708  0.14288 -0.80542 -1.16638  3.95015 -0.08799 -0.77049  -2.90745
55882.79359  -2.52988  0.41487 -42.63523  6.39856  0.16379  0.96999  0.70413  0.48966 -0.81051  2.21619  0.04220 -0.26922 -1.06509  1.55061  3.43076  3.71398 -1.21292  0.30975 -2.44082  1.74881  1.09175  1.07557   2.18963
55882.79476  -3.05868  0.42278 -42.00504  6.39833  0.16438  0.96863  0.70389  0.48901 -2.82798  4.00433 -1.93743 -2.52530  0.40721  3.36680  1.27835 -4.14048  1.31222 -2.42877 -1.66506  1.72121  3.57486  0.72024  -2.86834
55882.79598  -4.22725  0.41094 -43.47575  6.39587  0.16396  0.97189  0.70318  0.49149 -0.43913  0.76976 -1.89591  0.32873 -0.50188  1.30567 -0.85687 -0.23479 -0.13469 -0.66893  0.11110  0.73490  0.91220 -1.68320   0.51634
55882.79719  -1.93173  0.40244 -43.51404  6.39783  0.16394  0.97102  0.70362  0.49078 -0.65618  1.29630  0.49504  0.83019 -3.10622  3.39320 -1.79129  2.82637 -2.57098  1.44655 -2.05140  0.20833  2.82481 -1.92246  -0.71797
55882.79839  -3.33215  0.39452 -41.67945  6.39853  0.16466  0.97272  0.70433  0.49061 -1.17578  0.96999 -1.51047 -0.83157  0.11629  0.33367  1.69743 -3.82931  0.90660 -1.02501 -0.48164  0.58193  0.20321  1.05283   0.52993
55882.79958  -3.09415  0.40066 -43.23622  6.39797  0.16530  0.97310  0.70371  0.49079 -2.19605  1.77060 -2.14921 -0.98495 -1.19358  3.59019 -3.63778  1.00564 -3.93098 -0.50135 -0.01012 -0.05263  2.92868 -1.18159  -3.80685
55882.80080  -1.72263  0.40284 -41.94899  6.39803  0.16427  0.97235  0.70311  0.49000 -1.23226  0.84776 -1.09348 -0.93455 -0.01287  1.32520 -1.36653  0.26638 -1.61177 -0.55330 -1.04012  2.06626  0.90945 -1.51754  -2.55216
55882.80198  -2.47253  0.39140 -42.48615  6.39722  0.16359  0.97251  0.70466  0.49138 -1.57155  1.88047 -1.98605 -0.00261 -1.95572  2.54365  0.78298  2.07363 -4.18121  0.50745 -0.87794  0.44203  1.60953  1.19404  -1.58697
55882.80316  -3.37787  0.38932 -43.17405  6.39789  0.16420  0.97214  0.70284  0.49011 -1.94483  1.18384 -3.36305 -1.04769  0.01223  2.15390 -2.87563 -2.27287 -1.79985  0.02483 -3.06947  3.30829  1.00589 -1.70811  -1.37525
55882.80436  -2.78130  0.40684 -42.50140  6.39820  0.16434  0.97015  0.70205  0.49006 -1.30762  2.76312  0.46919 -1.15831 -0.51758  3.73848 -2.12715  0.39347  0.17075 -0.71771 -2.76357  3.23365  2.94887 -3.11506   0.17451
55882.80555  -2.72417  0.39983 -41.78002  6.39847  0.16454  0.97152  0.70209  0.49024 -0.10954  0.48446 -2.90267  0.78864 -0.22343  0.69829 -0.31801 -1.37063 -1.64148  0.65599 -0.05960  0.52798 -0.09251  1.79280  -3.52592
55882.80789  -1.23580  0.38900 -42.16439  6.39841  0.16440  0.97040  0.70331  0.48866 -1.23669 -0.00963 -0.42675  0.59034 -3.23157  1.23224  0.82409  1.88612  0.22166  0.13076 -2.63893  0.12861  0.70492  0.87304  -1.76887
55882.80911  -3.43398  0.38182 -42.01207  6.39816  0.16510  0.97054  0.70436  0.48869 -2.17411  2.91440 -0.48243 -2.32708  0.53119  2.88481 -0.66166  0.49093 -1.73666 -2.18802  1.21575 -0.16216  3.24488 -1.37861  -0.25798
55882.81028  -2.52704  0.37232 -41.22680  6.39658  0.16394  0.96947  0.70379  0.48898 -0.13767  0.09226 -2.02761  1.32655 -1.75990  0.70331  0.65887  0.66466 -3.05863  1.80390 -1.27854  0.57907 -0.31552  0.81515   0.77447
55882.81148  -1.98202  0.36963 -42.61635  6.39904  0.16472  0.96919  0.70375  0.48985 -1.50538  1.15495 -1.45605 -1.04944 -0.14645  1.63542 -1.25096  2.65520 -2.52564 -1.15150  0.15566  1.11242  1.04024 -0.98429  -1.71112
55882.81267  -3.33443  0.37293 -42.33728  6.40075  0.16528  0.96951  0.70319  0.49116 -1.47753  2.76855 -2.00331 -0.81205 -0.25771  3.47702 -1.82311 -0.26576 -1.32460 -0.30351 -2.57090  3.35531  1.80129 -0.38993  -1.39870
55882.81388  -1.44383  0.36275 -40.46993  6.39835  0.16439  0.96988  0.70436  0.48888 -0.49561  0.78791 -2.80038  0.81123 -1.06079  2.18947 -2.71044  0.68887 -3.05299  1.40316 -1.61967  1.38213  1.20862 -1.32720  -1.42701
55882.81505  -3.76316  0.37025 -41.81974  6.39747  0.16497  0.96920  0.70414  0.48867 -0.85394  2.85357 -4.57528 -0.12370  0.91572  2.59861 -0.52685 -1.54598 -4.06273  0.64535 -0.04764  1.58889  1.53567  2.43974  -5.09018
55882.81627  -1.79586  0.37753 -42.59132  6.39660  0.16523  0.96896  0.70445  0.48966 -0.58875  3.35574 -3.18439  1.21925 -1.82970  4.97236 -2.24964  2.14982 -3.48860  1.10644 -0.42510 -0.25020  4.17316 -1.78787   1.75418
55882.81746  -3.53731  0.38574 -42.69070  6.39962  0.16436  0.97012  0.70381  0.48879 -0.68332  0.82226 -1.76183 -0.20544 -0.03205  0.59145  0.72651 -1.10076 -0.72759 -0.80995  0.85240  0.03065  0.58603 -1.25003   3.08090
55882.81864  -2.31450  0.38475 -41.95093  6.39982  0.16487  0.96976  0.70444  0.48855 -1.17506  0.99910 -0.37282 -0.81288 -0.50143  2.00376 -2.28657  1.83354 -2.35648 -1.12081  1.29585 -0.13491  1.64636 -2.39634   0.30695
55882.81985  -1.38534  0.38231 -41.36363  6.40116  0.16456  0.97087  0.70517  0.49032 -1.98763  0.32240 -0.49213 -1.50545 -0.67147  1.89715 -3.72443 -0.04000 -1.77865 -0.47368 -0.55119 -1.04608  2.71531 -3.44158   0.02654
55882.82105  -3.20914  0.38760 -41.15123  6.39709  0.16402  0.97053  0.70432  0.48927 -0.41898  1.28796 -1.57297 -0.35186  0.65130  1.00788 -0.07175 -5.31142  1.00593 -0.95448  0.33025  1.35162  0.09520  1.00098  -1.58031
55882.82374  -2.32936  0.36579 -41.98897  6.40096  0.16339  0.97179  0.70480  0.49146 -0.78555  1.65536 -2.76821  0.11270 -0.35071  2.73066 -2.76282 -5.85422 -0.90648  0.27198  0.11614 -0.28425  2.44927 -1.92911   1.22322
55882.82493  -2.81132  0.39204 -40.75393  6.39892  0.16499  0.97224  0.70564  0.49073  0.12676  0.98041 -2.50175 -0.68518  2.78156  0.54106 -2.55314 -0.61226 -1.26241 -1.54231  4.52183 -1.93873  2.27562 -3.82787   0.69107
55882.82614  -2.27002  0.37712 -43.35571  6.40140  0.16412  0.97032  0.70548  0.49189  0.61336  2.77996 -1.34446  0.51888  0.81778  2.73969 -1.03689 -0.14296 -1.64304  1.31980 -0.38239  0.85159  3.32560 -1.83721  -1.27693
55882.82732  -3.17023  0.39085 -41.89301  6.39876  0.16467  0.96894  0.70423  0.49291 -1.74619  2.24923 -0.82777 -0.69262 -1.58186  2.99531  0.00045  3.05384 -3.25898 -0.01644 -1.50596  1.13029  1.58262  2.65114  -4.63040
55882.82853  -3.83412  0.38691 -44.08485  6.39942  0.16386  0.97003  0.70409  0.49072 -2.19128  1.17103 -2.82377 -1.02209 -0.78556  1.63207 -0.28173 -1.89874 -3.01092  0.14427 -0.98773 -0.30457  1.47927 -0.45476   2.73114
55882.82973  -2.43625  0.38658 -41.29559  6.39975  0.16324  0.97059  0.70486  0.49047 -0.51868  2.66057 -2.26063  0.12320 -0.08986  2.39857  0.91088  0.25664 -2.17416  0.20247  0.51225 -0.32037  2.58065  0.07484   0.54131
